Provider,PotentialFraud,TotalClaimAmtReimbursed,TotalDeductibleAmtPaid,TotalIPAnnualReimbursementAmt,TotalOPAnnualReimbursementAmt,NumClaims,NumUniqueBeneficiaries,AvgClaimDuration,NumUniqueDiagnosisCodes,NumUniqueProcedureCodes
PRV52848,0,5280,110.0,121350,31890,25,25,1.4,63,0
PRV52849,0,45780,2146.0,313430,15020,14,13,1.1428571428571428,44,3
PRV52850,0,48470,1768.0,447300,225300,146,52,1.5890410958904109,301,1
PRV52851,0,67460,8714.0,158060,72910,37,35,2.189189189189189,128,7
PRV52853,0,11050,180.0,148280,86860,29,24,2.2413793103448274,77,0
PRV52855,0,31800,3204.0,95500,50820,22,22,2.590909090909091,55,2
PRV52857,0,196310,6400.0,2147710,1104900,459,178,1.4901960784313726,680,2
PRV52858,0,164760,15132.0,516260,219070,80,77,3.1125,232,13
PRV52859,0,287930,1940.0,4396670,2581640,911,441,1.5093304061470911,1086,0
PRV52860,1,107830,1290.0,1035550,1020410,393,149,2.1348600508905853,562,0
PRV52861,0,1770,220.0,49320,13170,14,14,1.5714285714285714,30,0
PRV52862,0,432660,58740.0,889570,177580,76,67,3.960526315789474,268,27
PRV52863,0,14650,80.0,252160,180910,52,29,1.9807692307692308,101,0
PRV52864,0,12870,120.0,257780,73590,28,22,0.8214285714285714,66,0
PRV52865,0,82790,6428.0,194620,122980,66,57,1.4090909090909092,159,3
PRV52868,1,434120,44926.0,1266190,246570,110,93,3.309090909090909,310,25
PRV52869,0,94120,7506.0,265420,121620,62,50,1.4838709677419355,143,7
PRV52870,1,453380,37982.0,3417070,1308690,589,220,1.767402376910017,860,22
PRV52872,0,47710,250.0,835390,347590,108,102,1.9351851851851851,205,0
PRV52873,0,16500,110.0,139250,111060,69,56,0.5072463768115942,130,0
PRV52875,0,1540,0.0,123200,20880,12,12,1.5,26,0
PRV52876,0,195980,18396.0,604760,163020,73,66,2.8767123287671232,206,18
PRV52877,0,2450,0.0,29180,37470,19,19,1.4210526315789473,40,0
PRV52878,0,11700,0.0,125710,94120,27,25,1.4814814814814814,79,0
PRV52879,0,26880,370.0,623100,233670,120,56,0.7333333333333333,231,0
PRV52880,0,19560,3264.0,67280,34290,20,19,0.6,53,1
PRV52881,0,211510,21082.0,1364260,613220,302,225,1.5,497,13
PRV52882,0,14960,130.0,217070,87530,41,32,1.7804878048780488,104,0
PRV52884,1,237930,1720.0,2917830,2063200,707,213,1.7383309759547383,899,0
PRV52886,0,24030,370.0,389160,275120,70,41,1.6428571428571428,131,0
PRV52887,1,383590,26504.0,2403870,960740,530,202,1.5943396226415094,755,18
PRV52889,0,407500,33920.0,3082990,1686010,640,363,1.2171875,921,20
PRV52890,0,34950,4372.0,122890,53830,22,22,1.8181818181818181,79,4
PRV52891,0,2580,90.0,55220,32100,19,19,1.0526315789473684,29,0
PRV52892,0,108690,7476.0,320120,80690,36,29,2.8055555555555554,118,7
PRV52893,0,131850,1390.0,2088630,953110,362,227,1.5138121546961325,567,0
PRV52895,0,26180,190.0,375770,270080,81,72,2.3950617283950617,167,0
PRV52896,0,300920,18356.0,1235100,260270,142,97,2.028169014084507,307,13
PRV52897,0,9140,300.0,248300,98710,45,39,0.6666666666666666,103,0
PRV52898,0,535930,51414.0,1165720,236600,114,108,3.543859649122807,312,26
PRV52899,0,30,0.0,5600,1840,1,1,0.0,1,0
PRV52901,0,23030,80.0,193860,180540,85,50,0.7647058823529411,153,0
PRV52902,0,132250,21520.0,335710,94750,46,44,1.6521739130434783,155,14
PRV52903,1,1568110,174144.0,2856240,363080,200,191,5.085,559,87
PRV52904,0,10230,1068.0,23900,4630,3,3,2.3333333333333335,11,0
PRV52905,0,25440,250.0,330310,244440,130,58,1.5076923076923077,236,0
PRV52907,0,53600,560.0,790620,453690,183,79,1.8907103825136613,321,0
PRV52910,0,151600,10680.0,166200,32620,18,16,3.888888888888889,71,3
PRV52911,0,2060,0.0,9000,7400,5,5,4.4,10,0
PRV52912,0,14640,1178.0,101000,23080,16,14,0.375,32,1
PRV52913,0,11600,220.0,169600,70700,35,32,0.4,61,0
PRV52914,0,17170,330.0,235360,112340,61,44,0.8852459016393442,127,0
PRV52916,0,73130,6408.0,152740,73360,26,25,1.9615384615384615,96,4
PRV52917,0,8870,70.0,163300,69860,32,21,0.71875,72,0
PRV52918,0,114010,13884.0,133410,34760,22,20,3.5454545454545454,102,8
PRV52919,0,14070,130.0,279110,96330,66,37,1.2878787878787878,118,0
PRV52920,0,14530,2296.0,42780,22970,17,17,0.5294117647058824,53,1
PRV52921,0,27450,3364.0,161270,108870,46,43,1.8478260869565217,111,1
PRV52922,0,49510,7476.0,166750,105750,33,24,2.0303030303030303,103,4
PRV52924,0,38730,3204.0,228430,17520,13,11,0.7692307692307693,47,1
PRV52925,0,29000,4272.0,32000,25670,4,4,5.0,34,4
PRV52926,0,53760,4322.0,83250,43520,17,16,3.411764705882353,56,2
PRV52928,0,9260,290.0,51200,75240,41,23,1.170731707317073,101,0
PRV52929,0,6770,30.0,101580,53870,35,20,0.7714285714285715,62,0
PRV52930,0,39290,300.0,618390,302320,127,61,1.3858267716535433,264,0
PRV52931,0,3010,150.0,24000,29360,14,14,0.7857142857142857,32,0
PRV52932,0,13830,90.0,76850,128440,40,34,2.275,86,0
PRV52933,1,69390,3204.0,154400,16630,8,6,6.0,39,4
PRV52934,0,8730,230.0,234880,46540,32,18,1.59375,87,0
PRV52935,0,101800,250.0,909700,890520,280,85,1.7857142857142858,450,0
PRV52936,0,44340,4582.0,170350,172360,108,34,0.5,244,3
PRV52937,0,6030,100.0,6210,40390,24,21,1.4583333333333333,44,0
PRV52938,0,4270,0.0,12000,14830,3,3,6.666666666666667,9,0
PRV52940,0,950,40.0,14000,13530,9,7,4.444444444444445,13,0
PRV52941,0,13950,170.0,280960,107430,43,39,0.8372093023255814,103,0
PRV52942,0,10910,40.0,67040,118870,43,39,2.116279069767442,92,0
PRV52943,0,6760,80.0,101020,63760,35,33,3.5428571428571427,77,0
PRV52944,0,4120,0.0,21000,11180,4,4,0.0,9,0
PRV52945,0,6870,160.0,83560,74070,46,24,1.3043478260869565,101,0
PRV52948,0,25320,510.0,313690,372700,106,47,1.2547169811320755,189,0
PRV52949,0,27080,370.0,458190,200480,79,51,1.2658227848101267,162,0
PRV52950,0,33830,470.0,335100,210090,116,64,1.043103448275862,238,0
PRV52951,0,9980,110.0,81860,63540,20,20,2.0,46,0
PRV52952,0,600,0.0,0,2800,1,1,7.0,2,0
PRV52953,0,23580,130.0,436780,183650,85,61,1.8588235294117648,179,0
PRV52954,0,2100,0.0,0,3030,1,1,0.0,3,0
PRV52955,0,14160,450.0,373620,167310,73,63,1.273972602739726,150,0
PRV52956,0,2110,100.0,67200,14150,18,9,0.7222222222222222,49,0
PRV52957,0,0,70.0,0,120,1,1,0.0,1,0
PRV52958,0,2020,0.0,73000,34340,16,15,0.0,26,0
PRV52961,0,320,0.0,3000,3380,5,5,0.0,8,0
PRV52962,0,3520,50.0,28540,19400,14,9,0.5,39,0
PRV52963,0,850,0.0,15000,20540,9,7,2.2222222222222223,18,0
PRV52964,0,27140,170.0,333620,269040,91,37,1.120879120879121,178,0
PRV52966,0,710,0.0,34000,5350,3,3,0.6666666666666666,4,0
PRV52970,0,4000,1068.0,41600,90,1,1,3.0,9,0
PRV52971,0,15000,3204.0,15250,2720,3,3,4.0,21,1
PRV52972,0,220000,18156.0,465590,30150,17,14,4.647058823529412,90,12
PRV52976,0,29000,4272.0,38140,5820,4,4,2.75,23,2
PRV52978,0,59000,5340.0,125140,9240,5,5,8.0,37,4
PRV52979,0,68000,6408.0,68580,21250,6,6,3.8333333333333335,42,4
PRV52980,0,142660,1330.0,2397920,967180,601,229,1.1863560732113145,819,0
PRV52981,0,85830,790.0,1095150,688380,369,149,0.9376693766937669,524,0
PRV52982,1,216220,2160.0,3257310,2057020,643,231,1.8709175738724728,805,1
PRV52985,1,1720120,128764.0,8355260,3411140,1403,500,1.9942979330007127,1561,63
PRV52986,0,132490,9772.0,294010,101840,36,31,2.7777777777777777,115,10
PRV52988,0,76070,880.0,1062430,614590,312,124,1.1378205128205128,469,0
PRV52989,1,882590,75120.0,1855020,371480,177,138,2.937853107344633,409,40
PRV52990,1,208160,23496.0,793840,124880,79,55,2.1392405063291138,238,16
PRV52991,0,103970,8544.0,337780,141760,59,54,1.5423728813559323,153,5
PRV52993,0,3120,20.0,73980,23280,10,9,0.1,33,0
PRV52996,0,11510,0.0,302250,132390,37,30,0.8108108108108109,79,0
PRV52998,0,151190,15122.0,450820,35390,33,28,3.1818181818181817,130,9
PRV52999,0,73210,8644.0,427890,92440,56,51,3.017857142857143,139,7
PRV53000,0,200250,2030.0,3131040,1492280,703,469,1.7041251778093884,911,0
PRV53001,0,45460,0.0,604300,343280,150,105,1.5933333333333333,291,0
PRV53002,0,116040,1110.0,2630290,730030,397,134,1.093198992443325,596,0
PRV53004,0,4310,0.0,148020,84470,18,16,2.2222222222222223,37,0
PRV53005,1,168860,16020.0,306230,81610,50,37,2.64,162,12
PRV53007,1,400540,38818.0,980910,183450,96,68,2.4166666666666665,298,27
PRV53008,1,353600,39566.0,575550,74150,52,48,4.576923076923077,199,23
PRV53009,0,35620,5340.0,121820,41490,37,23,1.1081081081081081,94,1
PRV53013,0,5030,0.0,21240,41730,4,4,5.0,13,0
PRV53014,0,1180,0.0,10000,17410,8,8,2.25,10,0
PRV53015,0,1120,0.0,0,12530,8,6,1.875,25,0
PRV53016,0,16900,140.0,214610,108700,31,18,1.032258064516129,56,0
PRV53017,0,1000,10.0,0,16020,9,4,0.0,20,0
PRV53018,0,11260,190.0,30020,67080,41,22,1.170731707317073,84,1
PRV53019,0,4920,0.0,36000,39290,15,13,0.4666666666666667,25,0
PRV53020,0,4500,0.0,22220,21410,2,2,10.0,4,0
PRV53021,1,216950,19224.0,421250,71590,28,21,3.857142857142857,117,12
PRV53024,0,13800,2136.0,127310,46140,26,19,1.8076923076923077,73,1
PRV53025,0,9460,330.0,57600,98070,50,19,0.1,109,0
PRV53026,0,6140,0.0,46900,39380,26,16,1.5384615384615385,68,0
PRV53027,0,500,0.0,0,3240,5,3,0.0,15,0
PRV53028,0,300,0.0,6000,3200,3,3,0.0,12,0
PRV53029,0,40050,4272.0,92100,30960,16,11,1.8125,63,5
PRV53031,0,1390,0.0,10690,22820,6,6,0.0,10,0
PRV53032,0,48310,4272.0,145070,25300,23,19,1.434782608695652,83,3
PRV53033,0,75000,2136.0,150400,1280,2,1,3.5,15,0
PRV53034,0,3400,0.0,57400,3550,2,2,10.0,5,0
PRV53035,0,5140,80.0,149620,60530,34,27,1.6470588235294117,68,0
PRV53036,0,39530,180.0,821750,223770,122,69,1.5655737704918034,251,0
PRV53037,0,4340,0.0,34000,35880,9,9,0.0,19,0
PRV53038,0,13310,160.0,360000,178000,24,7,2.5,54,0
PRV53040,0,51800,5410.0,124770,41440,14,13,1.1428571428571428,67,4
PRV53042,0,10090,140.0,180680,65670,39,36,0.5384615384615384,102,0
PRV53043,0,37740,190.0,553860,402260,61,24,3.2295081967213113,120,0
PRV53044,0,14460,170.0,300140,103280,67,49,1.5671641791044777,146,0
PRV53045,0,62730,770.0,920500,499370,216,78,2.0185185185185186,394,0
PRV53047,0,13060,80.0,324840,97500,79,32,1.5063291139240507,179,0
PRV53048,0,5620,70.0,21030,62140,7,6,4.571428571428571,18,0
PRV53049,0,10,0.0,0,2220,2,2,0.0,5,0
PRV53050,0,3730,2136.0,18000,15710,8,7,0.375,28,1
PRV53052,0,5530,1068.0,19240,11200,9,8,2.5555555555555554,31,1
PRV53054,0,10690,90.0,72600,98600,49,27,1.6326530612244898,105,0
PRV53055,0,22570,200.0,424690,277950,80,28,0.9375,163,0
PRV53056,0,10110,130.0,139640,68730,35,22,2.657142857142857,74,0
PRV53057,0,20640,260.0,121240,112520,53,29,2.6792452830188678,123,0
PRV53059,0,16320,30.0,267220,151360,33,21,1.6363636363636365,85,0
PRV53061,0,9000,1068.0,9000,300,1,1,1.0,9,2
PRV53062,0,190,0.0,19500,9500,4,4,0.0,9,0
PRV53063,0,7450,2206.0,27200,1530,4,4,1.0,20,1
PRV53064,0,6640,130.0,196490,44620,35,28,0.17142857142857143,82,0
PRV53065,0,6230,100.0,562990,61530,38,30,0.7631578947368421,101,0
PRV53066,0,1220,0.0,34000,14060,7,5,0.0,24,0
PRV53067,0,4540,70.0,32370,33910,16,14,0.8125,26,0
PRV53069,0,2630,10.0,6000,29930,11,9,0.0,26,0
PRV53070,0,111530,12816.0,251260,41960,20,17,3.95,83,5
PRV53071,0,12310,80.0,44200,42110,28,20,0.21428571428571427,64,0
PRV53072,0,4990,0.0,110440,24970,18,18,0.05555555555555555,36,0
PRV53073,0,1270,0.0,8210,45930,14,7,0.0,36,0
PRV53074,0,48950,420.0,549960,340360,178,66,1.3314606741573034,310,0
PRV53075,0,1780,0.0,10000,3170,2,2,0.0,3,0
PRV53076,0,30840,560.0,229340,289480,105,47,1.1238095238095238,202,0
PRV53077,0,38270,60.0,821180,420780,124,81,2.1774193548387095,213,0
PRV53078,0,10880,200.0,208060,92060,45,37,0.8888888888888888,95,0
PRV53079,0,50,0.0,0,310,1,1,0.0,2,0
PRV53081,0,1800,0.0,5000,14820,9,8,0.0,18,0
PRV53083,0,10,0.0,0,640,1,1,0.0,1,0
PRV53084,0,100,100.0,0,1680,1,1,4.0,2,0
PRV53085,0,640,0.0,0,1320,2,2,3.5,5,0
PRV53086,0,1060,0.0,21300,9360,4,4,5.0,9,0
PRV53087,0,9580,0.0,69210,59120,31,16,1.6451612903225807,78,0
PRV53090,0,58850,580.0,829670,608600,179,71,1.4357541899441342,310,0
PRV53091,0,19000,4272.0,46900,3140,4,4,6.75,32,0
PRV53095,0,36100,2136.0,65920,8510,4,4,3.75,29,1
PRV53096,0,53000,440.0,402820,466490,130,103,1.3307692307692307,234,0
PRV53099,0,220,0.0,0,1600,2,2,0.0,5,0
PRV53100,0,86880,5720.0,425860,323520,130,74,1.9230769230769231,253,3
PRV53101,0,9410,2136.0,40150,5770,8,8,0.75,23,1
PRV53102,0,5910,40.0,134360,60710,19,16,1.6842105263157894,54,0
PRV53103,0,88440,7676.0,347450,162120,79,62,2.1012658227848102,176,4
PRV53104,0,252770,27928.0,989380,142680,80,55,3.4125,236,18
PRV53106,1,27140,4422.0,234800,131280,44,28,0.6590909090909091,98,1
PRV53107,0,103390,9742.0,159410,19770,15,15,3.933333333333333,75,10
PRV53108,0,69450,5500.0,320740,163250,48,37,2.625,143,7
PRV53109,0,22290,3284.0,135730,41050,28,22,1.75,74,2
PRV53110,0,23280,1108.0,212250,46260,30,21,2.033333333333333,65,1
PRV53111,0,68750,7496.0,301710,123170,33,29,3.8484848484848486,102,8
PRV53113,0,19320,370.0,282350,154720,81,61,1.6790123456790123,146,0
PRV53114,1,364680,13843.0,737990,242160,29,22,4.172413793103448,109,13
PRV53116,0,8230,50.0,223800,89130,44,25,0.9318181818181818,124,0
PRV53117,0,215370,18636.0,976740,574410,251,167,1.8844621513944224,487,8
PRV53119,1,26410,3204.0,111900,28290,18,14,2.2222222222222223,41,2
PRV53120,0,115950,10680.0,314920,102880,65,59,1.5384615384615385,148,8
PRV53121,1,562270,50728.0,2738050,1421010,579,279,1.7841105354058722,849,28
PRV53122,0,8070,200.0,43150,28940,24,18,0.8333333333333334,48,0
PRV53123,0,45750,460.0,976300,534730,132,82,1.7803030303030303,266,0
PRV53124,0,178380,20292.0,450910,163590,65,53,3.8461538461538463,206,14
PRV53125,0,500,0.0,0,7460,2,2,0.0,4,0
PRV53126,0,11820,80.0,52560,80350,34,25,3.911764705882353,72,0
PRV53127,0,29730,1348.0,267160,199910,99,55,0.6464646464646465,189,1
PRV53128,0,24220,260.0,115240,143820,33,19,1.303030303030303,85,1
PRV53129,0,82550,3204.0,243940,81630,46,39,1.391304347826087,110,4
PRV53131,0,48330,6408.0,127340,19060,13,13,2.6923076923076925,58,4
PRV53133,0,46660,490.0,481390,340640,159,106,1.6918238993710693,313,0
PRV53134,0,4030,0.0,0,12240,10,8,1.4,24,0
PRV53135,0,68000,7476.0,201740,7250,7,6,5.714285714285714,55,6
PRV53136,1,161020,7576.0,355470,155160,43,40,2.627906976744186,104,5
PRV53137,0,8900,210.0,102210,46640,30,23,1.9333333333333333,65,0
PRV53138,0,1570,0.0,50030,20670,10,10,0.0,24,0
PRV53139,0,780,0.0,16000,17330,9,7,3.5555555555555554,18,0
PRV53140,0,2180,0.0,289400,42710,21,19,1.8095238095238095,43,0
PRV53141,0,332720,32380.0,754720,236190,105,93,2.961904761904762,291,21
PRV53142,1,394050,40684.0,1107820,274720,111,98,3.2972972972972974,325,22
PRV53143,0,65670,3204.0,245440,18540,12,7,3.1666666666666665,51,5
PRV53144,0,36460,3234.0,366230,76590,39,34,2.8205128205128207,118,5
PRV53145,0,34760,300.0,585470,289790,132,111,1.6666666666666667,230,0
PRV53147,0,6760,140.0,8540,36070,18,16,2.2222222222222223,47,0
PRV53148,0,2580,0.0,68740,27110,15,13,0.13333333333333333,23,0
PRV53149,0,14860,40.0,291900,114670,61,21,2.3278688524590163,145,0
PRV53150,0,3130,0.0,10000,24380,13,5,0.38461538461538464,35,0
PRV53151,0,6360,120.0,65800,46380,25,19,2.2,56,0
PRV53153,0,121630,5400.0,247400,64030,24,21,3.25,73,8
PRV53154,0,23670,140.0,203090,143610,52,15,2.3461538461538463,127,0
PRV53156,0,6570,40.0,12050,19290,16,10,0.4375,41,0
PRV53157,0,2190,0.0,0,4330,2,2,0.0,5,0
PRV53158,0,710,50.0,23000,6820,7,7,0.14285714285714285,15,0
PRV53159,0,36160,2136.0,406860,45280,27,10,0.18518518518518517,78,1
PRV53161,0,6810,0.0,13000,49030,7,7,5.714285714285714,19,0
PRV53162,0,1350,0.0,52300,12530,5,5,0.2,6,0
PRV53163,0,800,0.0,0,4190,12,3,0.0,19,0
PRV53164,0,4180,40.0,244270,35860,25,21,0.76,51,0
PRV53166,0,8960,1068.0,114580,47960,23,21,1.0,58,0
PRV53167,0,1770,0.0,68090,5040,3,3,0.3333333333333333,8,0
PRV53168,0,2070,0.0,0,9280,2,2,0.0,3,0
PRV53169,0,170,0.0,11000,7690,4,4,0.0,11,0
PRV53171,0,8330,0.0,12000,35710,17,5,1.4705882352941178,54,0
PRV53172,0,2450,0.0,86000,32090,3,3,0.0,10,0
PRV53173,0,16610,40.0,220470,143440,43,23,2.488372093023256,112,0
PRV53174,0,260,0.0,0,7830,5,4,0.4,16,0
PRV53175,0,710,0.0,64260,13580,9,9,0.8888888888888888,22,0
PRV53176,0,6000,130.0,390000,67580,34,13,0.6176470588235294,79,0
PRV53177,0,1520,10.0,26280,12680,16,11,1.1875,42,0
PRV53178,0,730,0.0,7000,8030,7,5,0.0,19,0
PRV53179,0,20190,2246.0,47300,44230,28,27,1.3571428571428572,78,1
PRV53180,0,3010,0.0,12000,51680,5,4,1.8,15,0
PRV53182,0,100,0.0,12100,4640,3,3,0.0,3,0
PRV53183,0,80,0.0,0,1880,1,1,0.0,2,0
PRV53186,0,4710,0.0,59000,15830,8,7,0.25,29,0
PRV53187,0,180,0.0,36240,1950,4,4,0.0,11,0
PRV53188,0,1220,0.0,72560,35460,10,8,0.0,17,0
PRV53189,0,53030,4272.0,126420,91310,28,23,1.9285714285714286,91,2
PRV53191,0,3310,0.0,63000,42650,15,3,0.0,37,0
PRV53192,0,40610,300.0,626580,317300,149,51,1.6979865771812082,293,0
PRV53194,0,22330,40.0,36840,86930,32,12,0.6875,80,0
PRV53196,0,4480,0.0,101210,34000,16,9,2.125,47,0
PRV53197,0,500,0.0,52890,6480,4,4,0.0,7,0
PRV53198,0,250,0.0,21400,28900,6,5,1.1666666666666667,12,0
PRV53201,0,14220,0.0,72000,204150,13,8,8.384615384615385,23,0
PRV53202,0,670,0.0,108000,30650,11,8,2.0,29,0
PRV53203,0,420,0.0,33000,7250,7,5,0.0,13,0
PRV53204,0,3020,0.0,64600,9240,7,6,0.5714285714285714,18,0
PRV53205,0,1280,100.0,164000,23310,14,10,1.5,41,0
PRV53206,0,570,0.0,76560,5630,3,2,1.0,16,0
PRV53207,0,500,0.0,4000,7450,10,7,0.7,21,0
PRV53208,1,58500,4272.0,199690,20510,23,17,4.565217391304348,67,2
PRV53210,0,27050,3204.0,217110,49980,32,30,1.40625,81,5
PRV53211,0,3460,0.0,0,15530,4,3,5.0,13,0
PRV53212,0,100,40.0,4100,1880,2,2,8.0,8,0
PRV53213,0,6910,0.0,59350,50030,22,19,0.7272727272727273,65,0
PRV53214,0,4280,210.0,153290,19630,18,14,1.1111111111111112,58,0
PRV53215,0,1560,0.0,124400,17840,11,11,1.1818181818181819,22,0
PRV53216,0,20930,290.0,635360,228540,115,46,1.1130434782608696,214,0
PRV53217,0,1570,100.0,31000,7070,5,5,4.0,14,0
PRV53218,0,2780,100.0,38370,21170,13,9,0.15384615384615385,25,0
PRV53220,0,110000,5340.0,197200,8550,5,5,7.0,35,7
PRV53221,0,6510,70.0,44400,22230,16,9,0.9375,41,0
PRV53222,0,10770,350.0,209600,89170,45,24,0.8444444444444444,85,0
PRV53223,0,11790,90.0,107600,90500,23,18,0.8695652173913043,53,0
PRV53224,0,1680,0.0,67000,23100,12,12,1.6666666666666667,22,0
PRV53225,0,415300,51264.0,727100,114310,49,47,5.918367346938775,239,30
PRV53226,0,150000,20292.0,287350,63690,19,19,8.0,116,11
PRV53227,0,18610,140.0,271120,170800,74,59,1.4864864864864864,153,0
PRV53228,0,600,0.0,3000,2930,1,1,0.0,3,0
PRV53229,0,29840,350.0,1285600,245710,139,65,1.2949640287769784,262,0
PRV53230,0,16260,400.0,203610,128740,56,40,2.017857142857143,141,0
PRV53232,0,25300,170.0,326560,263500,64,28,2.28125,141,0
PRV53233,0,96000,11748.0,189580,28280,13,12,4.3076923076923075,85,11
PRV53235,0,170,0.0,6000,1450,2,2,0.0,6,0
PRV53236,0,96000,9612.0,187830,16950,9,8,5.444444444444445,56,6
PRV53237,0,1230,0.0,15000,14190,8,7,0.75,23,0
PRV53238,0,143590,10062.0,878870,385040,195,165,1.6923076923076923,323,5
PRV53239,0,232580,20762.0,549850,284120,113,88,2.9911504424778763,279,6
PRV53240,0,4860,1068.0,40300,30840,6,4,0.5,26,0
PRV53242,1,1176290,112580.0,2540630,412350,259,209,3.247104247104247,607,59
PRV53243,0,111760,9652.0,335170,98400,75,61,1.3333333333333333,173,7
PRV53244,0,465750,45946.0,1547640,1151590,508,162,1.4409448818897639,772,27
PRV53245,1,214800,17268.0,867720,316420,146,106,1.5684931506849316,316,8
PRV53246,0,56490,2616.0,232810,279550,109,101,1.385321100917431,212,3
PRV53247,0,65960,7676.0,173890,59830,37,35,1.9189189189189189,103,5
PRV53248,0,88890,4442.0,415740,79170,57,39,1.631578947368421,151,6
PRV53249,0,60140,6408.0,276800,58830,23,19,3.391304347826087,78,4
PRV53251,0,95400,4992.0,653740,494270,233,117,1.6309012875536482,425,3
PRV53252,0,78090,3204.0,556260,67540,77,31,0.8181818181818182,163,1
PRV53253,0,35600,190.0,550190,219760,110,94,1.8545454545454545,217,0
PRV53254,0,1190,0.0,12060,13570,9,9,2.2222222222222223,30,0
PRV53255,0,7760,0.0,96350,60000,26,24,0.46153846153846156,56,0
PRV53256,0,458710,39098.0,1745550,711240,345,284,1.9101449275362319,592,18
PRV53257,0,11120,20.0,53760,58000,25,21,0.24,62,0
PRV53258,0,39490,2396.0,332260,157380,80,68,1.25,159,2
PRV53259,0,61050,850.0,574700,509550,187,117,1.3903743315508021,318,0
PRV53260,0,31320,2596.0,405840,270770,134,104,1.2462686567164178,255,0
PRV53261,0,41550,610.0,820220,324460,194,101,1.0,331,0
PRV53262,0,45250,450.0,353340,301590,118,83,2.093220338983051,231,0
PRV53265,1,328820,27938.0,791390,167220,92,68,2.880434782608696,255,17
PRV53266,1,974110,89454.0,2258280,549120,257,228,3.007782101167315,589,50
PRV53268,0,88230,7476.0,600930,224080,74,63,1.5135135135135136,197,8
PRV53269,1,1045640,116814.0,2634270,1189370,456,357,2.425438596491228,834,69
PRV53272,0,32660,4412.0,280790,69580,24,21,2.0416666666666665,64,3
PRV53274,0,4490,70.0,174880,67220,30,25,1.7,69,0
PRV53276,0,85280,260.0,1386610,647400,291,131,1.268041237113402,452,0
PRV53277,1,129060,16070.0,293390,148980,44,34,3.340909090909091,137,10
PRV53279,0,10520,1068.0,200950,87580,36,34,1.3611111111111112,71,1
PRV53280,0,2030,0.0,79100,39770,15,11,0.2,38,0
PRV53281,0,138310,22528.0,428760,97150,53,43,1.2830188679245282,175,10
PRV53282,0,5730,0.0,41600,70480,31,24,0.16129032258064516,59,0
PRV53283,0,100220,3524.0,453450,327760,97,57,1.8453608247422681,222,2
PRV53284,0,74780,6898.0,545540,263590,148,79,1.4256756756756757,293,4
PRV53288,0,12340,0.0,213130,64840,43,42,0.9534883720930233,102,0
PRV53289,0,36260,1328.0,413580,245250,106,66,2.1037735849056602,194,0
PRV53290,0,3860,0.0,20000,47590,6,5,6.666666666666667,14,0
PRV53291,0,2730,0.0,1000,18780,10,8,2.0,24,0
PRV53292,0,33700,5510.0,206170,76650,41,35,2.4634146341463414,111,1
PRV53293,0,10080,140.0,280380,81090,41,28,0.8536585365853658,108,0
PRV53294,0,180760,2030.0,3312670,1623750,582,230,1.7233676975945018,784,0
PRV53295,1,333990,30274.0,1407430,436440,197,166,1.9035532994923858,420,18
PRV53296,0,62740,370.0,745000,722620,187,131,1.2620320855614973,348,0
PRV53297,1,171770,16020.0,312340,102430,29,26,7.0,120,10
PRV53298,0,67130,8624.0,269270,166260,63,61,1.746031746031746,140,6
PRV53300,0,126160,1020.0,1380840,934680,354,255,1.6751412429378532,538,0
PRV53301,0,16070,220.0,115640,154120,67,46,1.9402985074626866,139,0
PRV53303,0,35770,210.0,791190,289240,111,69,1.7387387387387387,202,0
PRV53304,0,59670,2136.0,83420,20640,13,13,1.0,42,1
PRV53305,0,21440,1268.0,53180,36200,19,16,2.0,59,0
PRV53306,0,17600,140.0,72310,192840,78,29,1.435897435897436,147,0
PRV53307,0,7430,10.0,138190,72170,34,31,0.7941176470588235,92,0
PRV53308,0,125990,7486.0,586300,158960,45,23,1.8444444444444446,127,5
PRV53309,0,45260,4482.0,184250,143510,63,35,1.9841269841269842,159,2
PRV53310,0,2290,0.0,50240,13750,10,8,0.0,24,0
PRV53312,0,29790,1168.0,242120,134720,65,46,0.8307692307692308,149,1
PRV53313,0,17800,160.0,158560,94810,68,22,0.8088235294117647,143,0
PRV53314,0,92490,4322.0,314750,118510,57,24,1.6140350877192982,124,3
PRV53315,0,8340,80.0,155300,45850,25,18,0.96,64,0
PRV53317,0,45850,5360.0,122360,10770,16,15,1.625,61,6
PRV53318,0,9420,130.0,73230,52910,21,19,2.6666666666666665,45,0
PRV53319,0,130220,14064.0,939980,316490,114,46,1.8859649122807018,249,7
